text,label
"[CLS]  Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt  [SEP]   Auf die Eingabe vom 20. Januar 2021 inkl. weitere Eingaben ist im Verfahren nach ##C## nicht einzutreten. Die Sache ist zuständigkeitshalber an das Kantonsgericht Schwyz zurückzuschicken. ",0
"[CLS]  Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt  [SEP]   Das kantonale Gericht hat die Bestimmungen über die Begriffe der Erwerbsunfähigkeit und Invalidität, den Anspruch auf eine Invalidenrente, die Rentenrevision, die dabei zu vergleichenden Sachverhalte sowie die rückwirkende Zusprechung einer abgestuften und/oder befristeten Invalidenrente zutreffend dargelegt. Gleiches gilt für die Hinweise der IV-Stelle im Einspracheentscheid vom 20. April 2005 zur Bemessung des Invaliditätsgrads bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs, zur Aufgabe des Arztes und der Ärztin bei der Invaliditätsbemessung sowie zur ",1
"[CLS]  Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt  [SEP]   Die Vorinstanz hat die gesetzlichen Bestimmungen und die von der Rechtsprechung entwickelten Grundsätze, die zur Beurteilung des streitigen Anspruchs erforderlich sind, richtig dargelegt: Umfang des Rentenanspruchs, Invaliditätsbemessung bei Teilerwerbstätigen nach der so genannten gemischten Methode und Regeln zur Beweiswürdigung und zum Beweiswert medizinischer Berichte und Gutachten. Darauf wird verwiesen. ",0
"[CLS]  Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt  [SEP]   Die gesetzlichen Vorschriften zum Begriff der Invalidität, zum Umfang des Rentenanspruchs, zum Rentenbeginn und zur Ermittlung des Invaliditätsgrades nach der Methode des Einkommensvergleichs sind im Einspracheentscheid vom 11. Februar 2005 korrekt wiedergegeben. Zudem hat die Vorinstanz die Rechtsprechung zum Beweiswert ärztlicher Unterlagen richtig dargelegt. Darauf wird verwiesen. ",1
"[CLS]  Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt  [SEP]   Die Vorinstanz hat die Bestimmungen und Grundsätze über den Anspruch auf Taggelder und den Begriff der Arbeitsunfähigkeit zutreffend dargelegt. Darauf wird verwiesen. ",0
"[CLS]  Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt  [SEP]   Das kantonale Gericht hat die gesetzlichen Vorschriften zum Begriff der Invalidität, zum Umfang des Rentenanspruchs sowie zur Ermittlung des Invaliditätsgrades erwerbstätiger Versicherter nach der Einkommensvergleichsmethode zutreffend dargelegt. Richtig wiedergegeben ist ferner die Rechtsprechung zur Aufgabe des Arztes und der Ärztin bei der Invaliditätsbemessung und zum Beweiswert ärztlicher Berichte und Gutachten. Darauf wird verwiesen. Zu ergänzen ist, dass bei rückwirkender Zusprechung einer befristeten Invalidenrente die für die Rentenrevision geltenden Bestimmungen analog anzuwenden si",1
"[CLS]  Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt  [SEP]   2.1.2 Beizufügen bleibt im Weiteren, dass, wie in  BGE 130 V 343  E. 3.4 S. 348 f. erkannt wurde, ##C## keine Modifizierung der bisherigen Judikatur zur Invaliditätsbemessung bei erwerbstätigen Versicherten bewirkt hat, welche weiterhin nach der allgemeinen Methode des Einkommensvergleichs vorzunehmen ist. Ebenfalls nicht von einer Änderung betroffen sind die für die Festsetzung der Invalidität von Nichterwerbstätigen im Sinne von ##C## in Verbindung mit ##C##, insbesondere im Haushalt beschäftigten Versicherten, anzuwendende spezifische Methode des Betätigungsvergleichs sowie die im Falle vo",0
"[CLS]  Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt  [SEP]   Die Vorinstanz hat die Bestimmungen und Grundsätze über den Begriff der Invalidität, insbesondere bei Invalidität aus psychischen Gründen, den Begriff der Arbeits- und Erwerbsunfähigkeit sowie die Bemessung des Invaliditätsgrades nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Dasselbe gilt für den im Sozialversicherungsrecht üblichen Beweisgrad der überwiegenden Wahrscheinlichkeit, die Aufgabe des Arztes bei der Invaliditätsermittlung und die Anforderungen an einen ärztlichen Bericht. Darauf wird verwiesen. ",1
"[CLS]  Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt  [SEP]   In verfahrensrechtlicher Hinsicht rügt die Beschwerdeführerin, sie sei mit den Belastungszeugen B.________ und C.________ nicht konfrontiert worden. Dass im angefochtenen Entscheid auf die belastenden Aussagen dieser beiden Personen abgestellt werde, verstosse daher gegen das rechtliche Gehör. ",0
"[CLS]  Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt  [SEP]   2.2 Im vorinstanzlichen Entscheid werden die gesetzlichen Bestimmungen über die Voraussetzungen und den Umfang des Rentenanspruchs mit der hiezu ergangenen, unter der Herrschaft des ATSG unverändert weiter geltenden Rechtsprechung zu den Begriffen der Erwerbsunfähigkeit und der Invalidität sowie zu der für die Bestimmung des Invaliditätsgrades bei Erwerbstätigen massgebenden allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Darauf wird verwiesen. Richtig sind auch die Ausführungen zur Aufgabe des Arztes oder der Ärztin im Rahmen der Invaliditätsbemessung, zum Beweiswert sowie",1
"[CLS]  Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt  [SEP]   3.1 Im den laufenden Rentenleistungen zugrunde liegenden Entscheid hat die Verwaltung im Wesentlichen auf das Gutachten der Medizinischen Abklärungsstation am Spital X.________ vom 23. August 2001 abgestellt, in welchem die Diagnosen einer somatoformen Schmerzstörung, eines Panvertebralsyndroms, erhöhter arterieller Blutdruckwerte sowie des Verdachts auf eine chronisch obstruktive Lungenerkrankung gestellt wurden. Insgesamt bestehe eine hälftige Leistungsfähigkeit für leichte Arbeiten. Die Beschwerdegegnerin ist auf das Rentenrevisionsgesuch vom 4. November 2004 eingetreten und hat es nach ma",0
"[CLS]  Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt  [SEP]   Das kantonale Gericht hat die Bestimmungen über die Begriffe der Arbeitsunfähigkeit, der Erwerbsunfähigkeit und der Invalidität, den Umfang des Rentenanspruchs, die Invaliditätsbemessung nach der Einkommensvergleichsmethode sowie die Rentenrevision richtig dargelegt und zutreffende Ausführungen zur - nur ausnahmsweise - invalidisierenden Wirkung somatoformer Schmerzstörungen sowie zur Beweiswürdigung und zum Beweiswert medizinischer Berichte und Gutachten gemacht. Es wird darauf verwiesen. Dasselbe gilt für die vorinstanzlichen Ausführungen, wonach bei einer Rentenanspassung nach lit. f der S",1
"[CLS]  Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt  [SEP]   7.1 Gemäss ##C## erlischt der Rückforderungsanspruch mit dem Ablauf eines Jahres, nachdem die Versicherungseinrichtung davon Kenntnis erhalten hat, spätestens aber mit dem Ablauf von fünf Jahren nach Entrichtung der einzelnen Leistung. Dasselbe galt nach aArt. 47 Abs. 2 Satz 1 AHVG, in welcher Bestimmung zwar von einer Verjährungsfrist die Rede war, welche aber vom Eidg. Versicherungsgericht in ständiger Praxis als Verwirkungsfrist betrachtet wurde. Die gleiche Verwirkungsfrist findet auch Anwendung, soweit der Rückforderungsanspruch statt auf ##C## auf ##C## gestützt wird, weil rechtsprechun",0
"[CLS]  Im angefochtenen Entscheid werden die gesetzlichen Bestimmungen und die Grundsätze über den Begriff der Invalidität, den Umfang des Rentenanspruchs, die Bemessung des Invaliditätsgrades bei erwerbstätigen Versicherten nach der allgemeinen Methode des Einkommensvergleichs zutreffend dargelegt. Richtig wiedergegeben ist auch die Rechtsprechung zum nur ausnahmsweise invalidisierenden Charakter somatoformer Schmerzstörungen. Gleiches gilt für die Revision von Invalidenrenten bei wesentlicher Änderung der tatsächlichen Verhältnisse, namentlich was die dabei zu vergleichenden Sachverhalte anbelangt  [SEP]   Das kantonale Gericht hat die Bestimmungen und Grundsätze zu den Begriffen der Erwerbsunfähigkeit und Invalidität sowie zum Anspruch auf eine Invalidenrente zutreffend dargelegt, ebenso die beim Eintreten auf eine Neuanmeldung analog zur Rentenrevision nach ##C## anwendbaren Rechtsgrundsätze, welche auch unter der Herrschaft des ATSG gelten und woran die am 1. Januar 2004 in Kraft getretenen Änderungen des Bundesgesetzes über die Invalidenversicherung vom 21. März 2003 und der Verordnung über die Invalidenversicherung vom 21. Mai 2003 nichts geändert haben. Gleiches gilt für die Hinweise zur ",1
